movie_id,title,phase,genre,lead_actor,director,release_date,release_year,duration_minutes,imdb_rating,popularity_score,total_box_office_usd,verdict,poster_url,country
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.18,100.0,63104972,Hit,https://mcu-posters.example.com/20.jpg,UK
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,8.33,87.7,62636856,Hit,https://mcu-posters.example.com/9.jpg,India
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.44,84.9,54681872,Flop,https://mcu-posters.example.com/8.jpg,UK
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.24,100.0,90728295,Hit,https://mcu-posters.example.com/10.jpg,India
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.59,100.0,223972960,Hit,https://mcu-posters.example.com/19.jpg,France
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.23,99.8,67575634,Hit,https://mcu-posters.example.com/14.jpg,China
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.3,100.0,68469795,Hit,https://mcu-posters.example.com/14.jpg,India
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.56,100.0,23613119,Flop,https://mcu-posters.example.com/33.jpg,South Korea
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.8,87.6,74825380,Hit,https://mcu-posters.example.com/17.jpg,USA
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,7.83,100.0,161308643,Hit,https://mcu-posters.example.com/6.jpg,Japan
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.37,87.7,118087036,Hit,https://mcu-posters.example.com/18.jpg,USA
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.75,100.0,60649581,Hit,https://mcu-posters.example.com/1.jpg,China
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.77,92.9,66355179,Hit,https://mcu-posters.example.com/9.jpg,India
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,6.88,78.3,109981622,Flop,https://mcu-posters.example.com/11.jpg,South Korea
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.84,89.2,85208286,Flop,https://mcu-posters.example.com/28.jpg,Germany
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,8.34,100.0,61228213,Hit,https://mcu-posters.example.com/1.jpg,UK
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.85,100.0,41760010,Flop,https://mcu-posters.example.com/5.jpg,Canada
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.6,99.7,62122293,Flop,https://mcu-posters.example.com/3.jpg,China
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.91,99.7,77085340,Hit,https://mcu-posters.example.com/10.jpg,Japan
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.45,100.0,74856315,Hit,https://mcu-posters.example.com/9.jpg,USA
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.46,100.0,67045502,Hit,https://mcu-posters.example.com/20.jpg,China
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,7.02,98.4,61283636,Hit,https://mcu-posters.example.com/3.jpg,China
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.38,100.0,74708412,Hit,https://mcu-posters.example.com/14.jpg,Australia
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.1,100.0,125584085,Hit,https://mcu-posters.example.com/7.jpg,China
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.97,100.0,194914536,Hit,https://mcu-posters.example.com/27.jpg,France
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.15,100.0,77584195,Hit,https://mcu-posters.example.com/10.jpg,Australia
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.59,100.0,171082851,Hit,https://mcu-posters.example.com/11.jpg,Canada
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.97,100.0,254143952,Hit,https://mcu-posters.example.com/27.jpg,USA
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.36,100.0,58691016,Hit,https://mcu-posters.example.com/12.jpg,China
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.96,100.0,255199171,Hit,https://mcu-posters.example.com/27.jpg,Australia
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.12,87.4,117733420,Hit,https://mcu-posters.example.com/18.jpg,Canada
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,6.94,68.1,82792000,Flop,https://mcu-posters.example.com/7.jpg,Japan
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,6.95,88.6,55205905,Flop,https://mcu-posters.example.com/3.jpg,South Korea
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,8.16,100.0,90724031,Hit,https://mcu-posters.example.com/15.jpg,Australia
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.53,100.0,98146211,Flop,https://mcu-posters.example.com/30.jpg,China
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.15,86.5,53817791,Hit,https://mcu-posters.example.com/20.jpg,Australia
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,8.15,80.2,69209581,Hit,https://mcu-posters.example.com/15.jpg,USA
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.66,100.0,135698416,Hit,https://mcu-posters.example.com/13.jpg,Japan
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.81,74.3,207825440,Hit,https://mcu-posters.example.com/22.jpg,India
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,7.27,98.3,36364303,Flop,https://mcu-posters.example.com/5.jpg,India
23,Spider-Man: Far From Home,3,Action,Tom Holland,Jon Watts,2019-07-02,2019,129,7.22,76.1,86126618,Hit,https://mcu-posters.example.com/23.jpg,Germany
26,Eternals,4,Fantasy,Gemma Chan,Chloé Zhao,2021-11-05,2021,156,6.31,100.0,40231619,Flop,https://mcu-posters.example.com/26.jpg,Germany
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.59,93.2,260817503,Hit,https://mcu-posters.example.com/22.jpg,USA
8,Thor: The Dark World,2,Fantasy,Chris Hemsworth,Alan Taylor,2013-11-08,2013,112,6.76,84.0,54086786,Flop,https://mcu-posters.example.com/8.jpg,India
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.45,100.0,52836501,Hit,https://mcu-posters.example.com/12.jpg,France
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,7.56,100.0,94515786,Hit,https://mcu-posters.example.com/17.jpg,USA
7,Iron Man 3,2,Action,Robert Downey Jr.,Shane Black,2013-05-03,2013,130,7.48,77.0,93540769,Hit,https://mcu-posters.example.com/7.jpg,France
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.68,100.0,100260398,Flop,https://mcu-posters.example.com/28.jpg,China
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.83,100.0,139045491,Flop,https://mcu-posters.example.com/21.jpg,Japan
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.62,100.0,24244028,Flop,https://mcu-posters.example.com/33.jpg,UK
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.93,100.0,56553646,Hit,https://mcu-posters.example.com/25.jpg,France
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,8.09,96.3,110994165,Hit,https://mcu-posters.example.com/13.jpg,India
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,7.31,100.0,68331038,Hit,https://mcu-posters.example.com/3.jpg,Japan
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,8.11,85.5,50032796,Hit,https://mcu-posters.example.com/1.jpg,Germany
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.27,100.0,133605451,Hit,https://mcu-posters.example.com/13.jpg,China
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.29,82.3,78549821,Flop,https://mcu-posters.example.com/28.jpg,UK
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.62,96.0,268397036,Hit,https://mcu-posters.example.com/22.jpg,France
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.82,100.0,138219881,Flop,https://mcu-posters.example.com/21.jpg,UK
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,6.59,100.0,77394983,Flop,https://mcu-posters.example.com/20.jpg,Germany
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,6.98,74.4,46307441,Flop,https://mcu-posters.example.com/20.jpg,Japan
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.79,100.0,119298387,Flop,https://mcu-posters.example.com/21.jpg,Japan
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.37,69.0,141288178,Hit,https://mcu-posters.example.com/19.jpg,Germany
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.9,80.4,57429131,Hit,https://mcu-posters.example.com/9.jpg,Australia
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.92,100.0,202663528,Hit,https://mcu-posters.example.com/27.jpg,Japan
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,6.98,92.3,47899546,Flop,https://mcu-posters.example.com/12.jpg,France
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.29,99.1,61615204,Hit,https://mcu-posters.example.com/20.jpg,Japan
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,8.05,85.2,49850253,Flop,https://mcu-posters.example.com/1.jpg,India
19,Avengers: Infinity War,3,Action,Robert Downey Jr.,Russo Brothers,2018-04-27,2018,149,8.16,92.0,188510485,Hit,https://mcu-posters.example.com/19.jpg,Australia
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.59,98.4,93966790,Flop,https://mcu-posters.example.com/28.jpg,France
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.44,91.7,103432253,Flop,https://mcu-posters.example.com/21.jpg,South Korea
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.21,100.0,98397866,Flop,https://mcu-posters.example.com/29.jpg,South Korea
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.56,89.5,60594287,Hit,https://mcu-posters.example.com/14.jpg,Germany
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,6.03,98.3,46797977,Flop,https://mcu-posters.example.com/31.jpg,Canada
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,8.23,100.0,165893788,Hit,https://mcu-posters.example.com/6.jpg,India
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.43,92.0,18960751,Flop,https://mcu-posters.example.com/33.jpg,France
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,7.71,95.9,268160206,Hit,https://mcu-posters.example.com/22.jpg,UK
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.81,77.3,67999477,Hit,https://mcu-posters.example.com/16.jpg,India
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.53,100.0,107594107,Hit,https://mcu-posters.example.com/15.jpg,Australia
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,8.09,100.0,83985177,Hit,https://mcu-posters.example.com/10.jpg,USA
3,Iron Man 2,1,Action,Robert Downey Jr.,Jon Favreau,2010-05-07,2010,124,7.24,100.0,91072141,Hit,https://mcu-posters.example.com/3.jpg,Australia
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,5.81,98.1,46686668,Flop,https://mcu-posters.example.com/31.jpg,France
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,6.96,75.9,28084222,Flop,https://mcu-posters.example.com/5.jpg,South Korea
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.77,88.7,170305753,Hit,https://mcu-posters.example.com/27.jpg,France
13,Captain America: Civil War,3,Action,Chris Evans,Russo Brothers,2016-05-06,2016,147,7.48,90.3,104117521,Hit,https://mcu-posters.example.com/13.jpg,Japan
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,8.26,100.0,105884520,Hit,https://mcu-posters.example.com/32.jpg,Japan
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.84,99.9,87894761,Hit,https://mcu-posters.example.com/16.jpg,Canada
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.64,100.0,59178906,Hit,https://mcu-posters.example.com/1.jpg,UK
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,7.06,100.0,117318752,Hit,https://mcu-posters.example.com/28.jpg,Australia
12,Ant-Man,2,Sci-Fi,Paul Rudd,Peyton Reed,2015-07-17,2015,117,7.24,84.4,43825038,Flop,https://mcu-posters.example.com/12.jpg,Germany
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.29,86.9,74617658,Flop,https://mcu-posters.example.com/30.jpg,USA
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,7.97,100.0,100225543,Hit,https://mcu-posters.example.com/16.jpg,UK
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.87,79.0,67879456,Flop,https://mcu-posters.example.com/30.jpg,Canada
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.55,90.2,77516470,Flop,https://mcu-posters.example.com/30.jpg,Germany
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.54,91.1,102776694,Flop,https://mcu-posters.example.com/21.jpg,South Korea
33,The Marvels,5,Action,Brie Larson,Nia DaCosta,2023-11-10,2023,105,5.35,100.0,20749931,Flop,https://mcu-posters.example.com/33.jpg,Japan
29,Thor: Love and Thunder,4,Fantasy,Chris Hemsworth,Taika Waititi,2022-07-08,2022,119,6.18,100.0,79083207,Flop,https://mcu-posters.example.com/29.jpg,Canada
31,Ant-Man and the Wasp: Quantumania,5,Sci-Fi,Paul Rudd,Peyton Reed,2023-02-17,2023,124,5.83,96.4,45893910,Flop,https://mcu-posters.example.com/31.jpg,South Korea
17,Thor: Ragnarok,3,Fantasy,Chris Hemsworth,Taika Waititi,2017-11-03,2017,130,8.13,91.3,78011559,Hit,https://mcu-posters.example.com/17.jpg,Australia
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.01,100.0,144821031,Hit,https://mcu-posters.example.com/18.jpg,Germany
32,Guardians of the Galaxy Vol. 3,5,Sci-Fi,Chris Pratt,James Gunn,2023-05-05,2023,150,8.23,100.0,85759036,Hit,https://mcu-posters.example.com/32.jpg,Australia
18,Black Panther,3,Action,Chadwick Boseman,Ryan Coogler,2018-02-16,2018,134,7.46,75.0,100969666,Hit,https://mcu-posters.example.com/18.jpg,South Korea
5,Captain America: The First Avenger,1,Action,Chris Evans,Joe Johnston,2011-07-22,2011,124,7.07,90.1,33322438,Flop,https://mcu-posters.example.com/5.jpg,India
16,Spider-Man: Homecoming,3,Action,Tom Holland,Jon Watts,2017-07-07,2017,133,6.86,88.6,77924979,Flop,https://mcu-posters.example.com/16.jpg,India
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.41,75.6,211416457,Hit,https://mcu-posters.example.com/22.jpg,China
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,7.73,100.0,157817777,Hit,https://mcu-posters.example.com/6.jpg,Canada
10,Guardians of the Galaxy,2,Sci-Fi,Chris Pratt,James Gunn,2014-08-01,2014,121,7.5,100.0,84704479,Hit,https://mcu-posters.example.com/10.jpg,Australia
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.04,99.0,42771802,Flop,https://mcu-posters.example.com/25.jpg,Canada
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,7.51,90.2,61080604,Hit,https://mcu-posters.example.com/14.jpg,UK
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.08,87.1,167307188,Hit,https://mcu-posters.example.com/27.jpg,Japan
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.23,100.0,321919014,Hit,https://mcu-posters.example.com/22.jpg,Germany
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.36,100.0,96667892,Flop,https://mcu-posters.example.com/30.jpg,Japan
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,7.43,100.0,48468231,Flop,https://mcu-posters.example.com/4.jpg,Australia
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.96,62.9,120879563,Hit,https://mcu-posters.example.com/27.jpg,Japan
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.54,100.0,28685205,Flop,https://mcu-posters.example.com/2.jpg,France
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.22,100.0,45605025,Flop,https://mcu-posters.example.com/25.jpg,South Korea
1,Iron Man,1,Action,Robert Downey Jr.,Jon Favreau,2008-05-02,2008,126,7.85,100.0,59259825,Hit,https://mcu-posters.example.com/1.jpg,China
20,Ant-Man and the Wasp,3,Sci-Fi,Paul Rudd,Peyton Reed,2018-07-06,2018,118,7.08,100.0,73095406,Hit,https://mcu-posters.example.com/20.jpg,Japan
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,8.08,100.0,201828020,Hit,https://mcu-posters.example.com/27.jpg,Germany
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.47,92.7,79987937,Hit,https://mcu-posters.example.com/15.jpg,South Korea
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.47,100.0,91406182,Hit,https://mcu-posters.example.com/15.jpg,India
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,7.52,100.0,99651024,Hit,https://mcu-posters.example.com/28.jpg,South Korea
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.5,100.0,29849653,Flop,https://mcu-posters.example.com/2.jpg,Japan
22,Avengers: Endgame,3,Action,Robert Downey Jr.,Russo Brothers,2019-04-26,2019,181,8.28,100.0,330096930,Hit,https://mcu-posters.example.com/22.jpg,Japan
11,Avengers: Age of Ultron,2,Action,Robert Downey Jr.,Joss Whedon,2015-05-01,2015,141,7.0,69.4,97546525,Flop,https://mcu-posters.example.com/11.jpg,South Korea
9,Captain America: The Winter Soldier,2,Action,Chris Evans,Russo Brothers,2014-04-04,2014,136,7.59,71.9,51363818,Hit,https://mcu-posters.example.com/9.jpg,France
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,7.1,100.0,26472936,Flop,https://mcu-posters.example.com/2.jpg,Japan
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.53,100.0,27694632,Flop,https://mcu-posters.example.com/2.jpg,UK
28,Doctor Strange in the Multiverse of Madness,4,Fantasy,Benedict Cumberbatch,Sam Raimi,2022-05-06,2022,126,6.24,100.0,107381234,Flop,https://mcu-posters.example.com/28.jpg,Canada
30,Black Panther: Wakanda Forever,4,Action,Letitia Wright,Ryan Coogler,2022-11-11,2022,161,6.93,100.0,88935893,Flop,https://mcu-posters.example.com/30.jpg,Canada
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,7.34,77.8,34941721,Flop,https://mcu-posters.example.com/4.jpg,India
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.28,100.0,45393456,Flop,https://mcu-posters.example.com/25.jpg,China
14,Doctor Strange,3,Fantasy,Benedict Cumberbatch,Scott Derrickson,2016-11-04,2016,115,8.18,100.0,74125899,Hit,https://mcu-posters.example.com/14.jpg,South Korea
21,Captain Marvel,3,Action,Brie Larson,Anna Boden,2019-03-08,2019,123,6.87,100.0,115877177,Flop,https://mcu-posters.example.com/21.jpg,China
25,Shang-Chi,4,Action,Simu Liu,Destin Cretton,2021-09-03,2021,132,7.15,93.1,40223341,Flop,https://mcu-posters.example.com/25.jpg,India
27,Spider-Man: No Way Home,4,Action,Tom Holland,Jon Watts,2021-12-17,2021,148,7.94,100.0,216026126,Hit,https://mcu-posters.example.com/27.jpg,India
6,The Avengers,1,Action,Robert Downey Jr.,Joss Whedon,2012-05-04,2012,143,7.86,100.0,153530636,Hit,https://mcu-posters.example.com/6.jpg,South Korea
2,The Incredible Hulk,1,Action,Edward Norton,Louis Leterrier,2008-06-13,2008,112,6.7,100.0,28296760,Flop,https://mcu-posters.example.com/2.jpg,Germany
4,Thor,1,Fantasy,Chris Hemsworth,Kenneth Branagh,2011-05-06,2011,115,6.85,100.0,51887831,Flop,https://mcu-posters.example.com/4.jpg,China
15,Guardians of the Galaxy Vol. 2,3,Sci-Fi,Chris Pratt,James Gunn,2017-05-05,2017,136,7.31,96.0,82806468,Hit,https://mcu-posters.example.com/15.jpg,UK
